source,strategy,code,name,signalDate,rank,rank5,rank10,rank20,median5,medianPrev5,medianPrev10,trendScore,hotScore,rankMarketAllCount,entryDate,entryOpen,signalClose,signalAmount,signalTurnover,amount5,amount20,volumeRatio,turnover5,volumeConfirmed,totalMarketValue,floatMarketValue,exitDate5,ret5,exitDate10,ret10,exitDate20,ret20
eastmoney,popularity_only,605388,均瑶健康,2026-04-17,48,2864,2335,140,69,2901,1600,1303,3340681.4670652817,5506,2026-04-20,7.98,8.87,408917217,7.76,254241827.4,65674813.6,3.8712226721873786,5.476000000000001,true,2942371600,2942371600,2026-04-24,-0.15037593984962405,2026-05-06,-0.09899749373433586,2026-05-20,-0.14160401002506273
eastmoney,popularity_only,600152,维科技术,2026-04-17,28,667,714,282,34,667,651.5,477.69999999999993,4251281.867183688,5506,2026-04-20,14.31,13.9,1534751469,21.97,1546580720.2,771160603.95,2.005523508693497,23.924,true,5624113756,5624113756,2026-04-24,-0.09433962264150941,2026-05-06,0.05450733752620551,2026-05-20,-0.10901467505241091
eastmoney,popularity_only,603906,龙蟠科技,2026-04-16,13,571,543,97,176,576,438,306.7,8258865.250969711,5505,2026-04-17,25.8,25.05,585883415,4.17,1016969315.2,847704238.8,1.1996746844626018,7.816,false,20489798365,14581609428,2026-04-23,0.18023255813953476,2026-04-30,0.2856589147286821,2026-05-19,0.04108527131782935
eastmoney,popularity_only,603897,长城科技,2026-04-16,70,452,155,1618,144,584,334,798.4,4352875.592905938,5505,2026-04-17,50.8,49.4,566692555,5.48,696897340.8,489761802.25,1.4229311832780849,7.928,true,6750446769,6750446769,2026-04-23,-0.0031496062992125706,2026-04-30,0.007086614173228423,2026-05-19,0.0874015748031498
eastmoney,popularity_only,601778,晶科科技,2026-04-16,1,836,249,318,104,765,312,363.1,16037426.338409804,5505,2026-04-17,7,6.66,4899616970,20.97,2863851996,1811946078.3,1.58053930538977,13.394,true,16195243566,16195243566,2026-04-23,0.027142857142857135,2026-04-30,-0.0714285714285714,2026-05-19,-0.04714285714285715
eastmoney,popularity_only,301396,宏景科技,2026-04-16,8,274,339,645,111,274,460.5,460.8,10332467.687208913,5505,2026-04-17,203.44,206.59,4159775655,19.78,3526200501.2,2488768208.5,1.4168456866158976,20.160000000000004,true,62263646481,40994579638,2026-04-23,0.1696323240267401,2026-04-30,0.11138419189933146,2026-05-19,0.06404836806920966
eastmoney,popularity_only,002990,盛视科技,2026-04-16,40,681,980,2000,48,748,943.5,1349.7,5484146.252062979,5505,2026-04-17,47.97,46.22,1080677385.52,17.63,829993921.9979999,258161695.058,3.2150157745576045,15.687999999999999,true,19691280778,10378995938,2026-04-23,0.02334792578695022,2026-04-30,0.12007504690431525,2026-05-19,0.30122993537627685
eastmoney,popularity_only,000762,西藏矿业,2026-04-16,27,19,233,141,154,373,261,122.6,6666656.762211901,5505,2026-04-17,37.85,37.11,2797356324.75,14.91,2350806749.856,957322902.6270001,2.4556048365761707,13.158000000000001,true,13707962397,13707472266,2026-04-23,-0.05627476882430649,2026-04-30,0.022457067371202122,2026-05-19,-0.15244385733157206
eastmoney,popularity_only,000967,盈峰环境,2026-04-16,33,194,1092,1736,163,909,1254.5,1217.3500000000001,6289828.96146984,5505,2026-04-17,14.01,13.07,1976732221.42,4.88,2524731705.85,613753975.1695001,4.113589170893347,6.998,true,35708177167,35692013785,2026-04-23,-0.019985724482512457,2026-04-30,-0.03140613847251961,2026-05-19,-0.04853675945753033
eastmoney,popularity_only,603629,利通电子,2026-04-15,13,229,285,115,94,165,308,181.3,7818074.364946209,5502,2026-04-16,87.95,87.95,3714265691,17.22,3084521962,2000868016.35,1.5415919175052888,15.575999999999999,true,49077448800,48275019790,2026-04-22,0.2302444570778852,2026-04-29,0.49277998862990313,2026-05-18,0.9849914724275157
eastmoney,popularity_only,601179,中国西电,2026-04-15,3,109,201,135,89,250,195.5,145.35,11951501.947557705,5502,2026-04-16,17.64,17.65,7714583860,8.68,3708205609,3929110865.1,0.9437772911774589,4.388,false,76273129398,76273129398,2026-04-22,0.01473922902494329,2026-04-29,-0.030612244897959107,2026-05-18,-0.03231292517006801
eastmoney,popularity_only,688525,佰维存储,2026-04-15,44,112,264,126,99,208,215,124.70000000000002,4916768.489011729,5502,2026-04-16,272.79,285.2,11325442860,8.46,10703290499.2,8845711925.4,1.2099976338214296,8.783999999999999,true,236278472989,236278472989,2026-04-22,0.029326588218043126,2026-04-29,-0.014663294109021563,2026-05-18,0.2129843469335384
eastmoney,popularity_only,002980,华盛昌,2026-04-15,58,359,30,861,58,160,212.5,413.55,4266029.4317863975,5502,2026-04-16,70.91,70.54,1821590733.85,25.64,1080476170.224,655873022.394,1.6473862063729308,17.614,true,22216756068,11880970261,2026-04-22,0.14539557185164287,2026-04-29,0.14722888168100412,2026-05-18,0.49344239176420834
eastmoney,popularity_only,003036,泰坦股份,2026-04-15,76,111,845,205,118,1175,542,336.4,3563393.5316356323,5502,2026-04-16,29.63,29.63,388400895.6,6.3,472287259.304,319562744.5145,1.477917145884852,8.026,true,21758908603,21758350273,2026-04-22,-0.027674654066824123,2026-04-29,0.18056024299696238,2026-05-18,0.4171447856901791
eastmoney,popularity_only,002787,华源控股,2026-04-15,56,104,3839,645,110,3049,3377.5,1733.8999999999999,4327110.534358082,5502,2026-04-16,16.73,16.68,456971191.84,11.11,460950899.96799994,112316932.9815,4.104019649859246,12.794,true,10792986536,8055262738,2026-04-22,0.05618649133293485,2026-04-29,0.14823670053795568,2026-05-18,0.5499103407053196
eastmoney,popularity_only,603773,沃格光电,2026-04-15,41,35,570,1568,41,526,1447,985.55,5012848.954819482,5502,2026-04-16,49,49.52,890186506,8.41,1122248144.6,463429434.6,2.42161602352394,11.568000000000001,true,40006680674,39992796674,2026-04-22,0.313469387755102,2026-04-29,0.42326530612244895,2026-05-18,0.3773469387755102
eastmoney,popularity_only,002124,天邦食品,2026-04-15,16,1887,1710,2289,35,1887,2213,2029.4999999999998,7174291.542857941,5502,2026-04-16,3.06,3.14,1211353414.14,19.75,420832454.196,113596509.70899999,3.704624862806488,7.414,true,4621622371,4102110757,2026-04-22,-0.006535947712418277,2026-04-29,-0.13398692810457524,2026-05-18,-0.06209150326797386
eastmoney,popularity_only,002824,和胜股份,2026-04-15,62,55,706,2729,62,743,821,1468.2000000000003,4020322.301623681,5502,2026-04-16,30.66,29.45,984461679,15.54,996148331.6,200720914.7705,4.962852688963553,17.215999999999998,true,11224220687,8158173009,2026-04-22,-0.06621004566210054,2026-04-29,-0.16568819308545346,2026-05-18,-0.15427266797129813
eastmoney,popularity_only,002837,英维克,2026-04-14,49,157,167,303,40,207,235,185.39999999999998,4567687.920412056,5502,2026-04-15,84.49,84.32,7079036226.43,7.78,5752605552.782,3711689880.225501,1.549861582841211,6.8420000000000005,true,105223054068,93341929115,2026-04-21,-0.009468576162859454,2026-04-28,-0.15634986388921757,2026-05-15,-0.08663747189016446
eastmoney,popularity_only,002463,沪电股份,2026-04-14,3,89,184,206,64,187,213,173.45000000000002,12493453.764849575,5502,2026-04-15,98.1,97.04,8999482500.74,4.88,8060047699.294001,7051461298.094002,1.1430322536794775,4.77,false,283420261729,283191528378,2026-04-21,0.012436289500509679,2026-04-28,0.03343527013251779,2026-05-15,0.04984709480122329
eastmoney,popularity_only,002213,大为股份,2026-04-14,16,32,661,661,112,579,386.5,513.6,6963577.636527639,5502,2026-04-15,37.97,38.08,662636216.54,8.7,1426348743.19,819940006.9584998,1.7395769581739569,20.866,true,8758443850,7620736012,2026-04-21,-0.04714248090597839,2026-04-28,-0.05978404003160376,2026-05-15,0.07031867263629188
eastmoney,popularity_only,301308,江波龙,2026-04-14,81,238,501,230,131,238,344.5,237.95000000000002,3622226.295367493,5502,2026-04-15,386.01,380.52,9134935324,8.81,6405795225.6,5355441200.8,1.196128383342739,6.776000000000001,false,287512260357,191546545803,2026-04-21,-0.028600295329136438,2026-04-28,-0.013730214243154348,2026-05-15,0.5272402269371259
eastmoney,popularity_only,603026,石大胜华,2026-04-14,17,592,347,361,44,455,169.5,352.6,6827024.032209117,5502,2026-04-15,103.96,98.48,1400848190,6.16,1764424275.8,1580840171.4,1.1161307181594562,8.896,false,20189139975,20189139975,2026-04-21,-0.04674874951904573,2026-04-28,0.04242016160061568,2026-05-15,-0.03222393228164677
eastmoney,popularity_only,002240,盛新锂能,2026-04-14,38,579,509,763,179,548,262,556.9999999999999,5182973.357756603,5502,2026-04-15,47.97,48.48,4459209900.22,10.34,2711388391.498,1765382103.7345002,1.535864890531241,6.959999999999999,true,38762695479,38661684377,2026-04-21,0.01000625390869292,2026-04-28,0.06378986866791747,2026-05-15,0.06441525953721072
eastmoney,popularity_only,002709,天赐材料,2026-04-14,47,317,247,356,56,270,141.5,248.10000000000002,4725207.730018687,5502,2026-04-15,49.05,49.05,6121050137.33,8.44,5093434894.852,4648104209.7975,1.095809100862199,7.333999999999999,false,101948472817,75465641060,2026-04-21,0.07013251783894003,2026-04-28,0.09949031600407743,2026-05-15,0.17308868501529062
eastmoney,popularity_only,603986,兆易创新,2026-04-14,55,195,171,219,68,160,163.5,139.15,4411442.305216096,5502,2026-04-15,284.25,279.26,12861207284,6.98,13551635519.2,8203898117.5,1.6518532196654867,7.822,true,540347191230,514738789180,2026-04-21,0.07482849604221631,2026-04-28,0.079155672823219,2026-05-15,0.3178188214599824
eastmoney,popularity_only,600584,长电科技,2026-04-14,123,170,239,371,147,275,447.5,183.50000000000003,2823079.2363652578,5502,2026-04-15,44.4,44.24,3644259975,4.61,2688510644.8,2300765518.75,1.168528745276338,3.518,false,180534035967,180534035967,2026-04-21,-0.010585585585585533,2026-04-28,0.013513513513513598,2026-05-15,0.30518018018018034
eastmoney,popularity_only,600111,北方稀土,2026-04-13,78,209,204,243,78,226,220,145.89999999999998,3595962.0625159093,5502,2026-04-14,52.21,52.21,5506576971,2.9,4945944797.6,3847313115.3,1.2855581673170713,2.6599999999999997,true,170848011693,170848011693,2026-04-20,-0.02777245738364298,2026-04-27,-0.10553533805784332,2026-05-14,0.017812679563302014
eastmoney,popularity_only,605255,天普股份,2026-04-13,47,1965,1541,1744,115,1664,1614,1649.45,4511274.606102113,5502,2026-04-14,111.87,115.82,561332727,3.8,226101945.6,217389166.8,1.040079176567321,1.634,false,10176672000,10176672000,2026-04-20,0.041208545633324434,2026-04-27,-0.030124251363189414,2026-05-14,-0.07884151246983107
eastmoney,popularity_only,002418,康盛股份,2026-04-13,3,481,1103,1373,5,950,636,1081.3,9715592.84147248,5502,2026-04-14,6.21,6.26,1146757792.09,16.28,687154720.214,339198794.8405,2.0258171039113444,11.026,true,4488780000,4488768300,2026-04-20,0.09661835748792269,2026-04-27,-0.03542673107890493,2026-05-14,-0.02254428341384862
eastmoney,popularity_only,000070,特发信息,2026-04-13,31,221,101,434,57,104,135.5,238.7,5279780.644605067,5502,2026-04-14,21.25,21.1,3803476539.25,20.98,3210535612.306,1752999809.7549996,1.8314523449689972,18.61,true,19356478833,19096445744,2026-04-20,-0.010352941176470565,2026-04-27,-0.051764705882353046,2026-05-14,-0.03764705882352948
eastmoney,popularity_only,603019,中科曙光,2026-04-13,102,217,265,332,109,199,348,193.55,3084210.6752623427,5502,2026-04-14,89.15,88.61,6223153985,4.79,3712951253,2672402025,1.3893685224999035,3,true,144497314828,144491247013,2026-04-20,0.027369601794728027,2026-04-27,0.05283230510375758,2026-05-14,0.09040942232192917
eastmoney,popularity_only,002080,中材科技,2026-04-13,9,294,537,623,140,389,678,531.25,7910347.026874844,5502,2026-04-14,50.1,49.71,3112835222.06,3.81,2161596056.0439997,1570176020.3975,1.3766584306240888,2.8760000000000003,true,163902330449,163902330449,2026-04-20,-0.024750499001995996,2026-04-27,0.03073852295409174,2026-05-14,0.3644710578842314
eastmoney,popularity_only,002342,巨力索具,2026-04-13,24,15,110,485,24,213,115,241.00000000000003,5923843.429147407,5502,2026-04-14,16.33,16.33,4337736344.93,28.03,3487708190.8440003,1745848141.3945,1.997715670767439,23.954,true,9264000000,9212758500,2026-04-20,0.19167176974892852,2026-04-27,0.1273729332516842,2026-05-14,0.21861604409063085
eastmoney,popularity_only,603256,宏和科技,2026-04-13,14,320,386,672,95,340,519.5,496.05,7688907.282150818,5502,2026-04-14,94.93,89.23,1582921684,2.07,1847639260.8,1504890954.2,1.2277562408381975,2.732,true,268662174165,261279067500,2026-04-20,0.09438533656378367,2026-04-27,0.12019382703044346,2026-05-14,0.4933108606341512
eastmoney,popularity_only,600176,中国巨石,2026-04-13,5,404,258,407,140,218,528.5,355.5,8814669.840758536,5502,2026-04-14,32.88,31.92,3768517950,3.02,2952355472.6,1956690571.1,1.50885148434086,2.59,true,296712494279,296712494279,2026-04-20,-0.041362530413625365,2026-04-27,0.011253041362530247,2026-05-14,0.13838199513381988
eastmoney,popularity_only,300750,宁德时代,2026-04-13,49,268,141,177,49,163,160,129.15,4440656.470348833,5502,2026-04-14,414.59,420.22,17625505878,0.97,13900342629.6,13424024796,1.0354824905971516,0.808,false,1762744951770,1621921587240,2026-04-20,0.026532236667551112,2026-04-27,0.048939916544055606,2026-05-14,0.029933187004028028
eastmoney,popularity_only,000402,金 融 街,2026-04-13,51,4123,3846,3955,116,4107,3826,3877.1000000000004,4423866.451577043,5502,2026-04-14,3.07,3.06,437293647.23,4.91,140225865.022,51466585.7795,2.724600105061842,1.6420000000000001,false,7651660562,7650954104,2026-04-20,-0.09446254071661242,2026-04-27,-0.1400651465798045,2026-05-14,-0.009771986970683932
eastmoney,popularity_only,300857,协创数据,2026-04-13,129,241,744,754,158,802,1097.5,576.5,2335622.0729894796,5502,2026-04-14,171.23,148.33,4578870404,6.28,3169577249.2,2730512589.15,1.1607993538629606,4.196,false,162698529909,161866343535,2026-04-20,0.2833615604742161,2026-04-27,0.5067453133212638,2026-05-14,0.6821234596741224
eastmoney,popularity_only,001299,美能能源,2026-04-13,58,4033,2614,2502,122,3069,2491,2699.75,4131489.9115454042,5502,2026-04-14,12.75,12.63,362239739.75,10.2,152083697.55,84280459.44299999,1.8044953546184246,4.614,true,3204994907,2885327815,2026-04-20,-0.12784313725490204,2026-04-27,-0.12392156862745096,2026-05-14,-0.07686274509803925
eastmoney,popularity_only,600166,福田汽车,2026-04-13,26,1399,679,1538,157,583,1258,1192.35,5774977.032278559,5502,2026-04-14,3.6,3.67,2548150321,9.17,1108853442.8,400407385.5,2.7693131619321742,4.178,true,23752201101,23752201101,2026-04-20,-0.05555555555555558,2026-04-27,0.011111111111111072,2026-05-14,-0.002777777777777879
eastmoney,popularity_only,301667,纳百川,2026-04-13,64,1122,1657,502,139,1854,1051,924.9000000000001,3906978.4328344506,5502,2026-04-14,107.56,108.52,1026627728,44.61,554856454.4,763725242.55,0.7265131797233667,27.25,false,7917374640,1682442111,2026-04-20,-0.0635924135366307,2026-04-27,0.17422833767199708,2026-05-14,-0.057270360728895464
eastmoney,popularity_only,002297,博云新材,2026-04-13,23,1726,2297,1886,70,2079,2025.5,1971.55,6230165.474469957,5502,2026-04-14,13.29,12.08,117103326.72,1.69,179320821.26,287163338.617,0.6244558310389565,2.7939999999999996,false,17703207859,17703207859,2026-04-20,0.46425884123401073,2026-04-27,0.5447705041384501,2026-05-14,0.8743416102332582
eastmoney,popularity_only,300058,蓝色光标,2026-04-10,39,258,75,281,39,155,263.5,175,3425344.0283600115,5502,2026-04-13,16.15,16.48,9122789751,15.74,7547668264.2,4050302948.7,1.8634824011429878,13.728,true,48144866654,46639045082,2026-04-17,0.11393188854489167,2026-04-24,0.07678018575851397,2026-05-13,0.16594427244582044
eastmoney,popularity_only,603950,长源东谷,2026-04-10,102,2510,2958,2117,164,3186,2707,2379.05,2094415.8276708957,5502,2026-04-13,51.87,49.24,320374075,2.01,216547361.4,605550244.6,0.3576042835934146,1.584,false,22614605916,22596326176,2026-04-17,0.25467514941199165,2026-04-24,0.18083670715249678,2026-05-13,0.4786967418546366
eastmoney,popularity_only,002364,中恒电气,2026-04-10,27,259,854,471,98,259,786,551.5,3918918.6708006146,5502,2026-04-13,38.53,35.02,119026948,0.61,664602707.3,1156979206.2289999,0.574429258297712,4.2379999999999995,false,30404329592,30109697852,2026-04-17,0.05917466908902158,2026-04-24,0.07941863483000255,2026-05-13,0.2535686478069037
eastmoney,popularity_only,603777,来伊份,2026-04-10,59,2924,1553,2077,87,2924,2145,1991.85,2903195.2311415793,5502,2026-04-13,17.15,16.97,666269741,11.87,244317338.4,149612115,1.633005043742614,4.784000000000001,true,5300623031,5300623031,2026-04-17,-0.008746355685131157,2026-04-24,-0.11953352769679293,2026-05-13,0.1930029154518953
eastmoney,popularity_only,000889,中嘉博创,2026-04-10,28,2217,1632,3676,92,2283,1263,2568.25,3853501.01183312,5502,2026-04-13,4.28,4.35,775670477.01,20.58,288374780.598,85578261.28150001,3.369720023282826,8.290000000000001,true,3155301061,2931378142,2026-04-17,0.23598130841121479,2026-04-24,0.11915887850467288,2026-05-13,0.30140186915887845
eastmoney,popularity_only,002475,立讯精密,2026-04-10,8,133,112,196,47,135,133.5,143.20000000000002,7140762.467438828,5502,2026-04-13,57.78,58.18,22240373572.75,5.32,11293304809.326,6502914744.7175,1.7366527553663331,2.87,true,497641532032,496503905360,2026-04-17,0.03409484250605743,2026-04-24,0.14226375908618905,2026-05-13,0.38715818622360687
eastmoney,popularity_only,300390,天华新能,2026-04-10,34,793,597,994,47,793,318,741.85,3646258.6160341515,5502,2026-04-13,69.36,68.3,6978959347,15.45,3868524208.4,2112317173.2,1.8314125631708422,9.178,true,71602410418,57942742806,2026-04-17,0.26571510957324107,2026-04-24,0.31199538638985014,2026-05-13,0.4390138408304498
eastmoney,popularity_only,600330,天通股份,2026-04-09,8,51,526,274,66,195,348,309.75,8927727.872344906,5499,2026-04-10,20.6,19.7,1881494933,8.14,2264816913,2514562661.35,0.9006802446450397,10.646,false,40394977124,40394977124,2026-04-16,-0.04126213592233019,2026-04-23,0.24271844660194164,2026-05-12,0.5854368932038831
eastmoney,popularity_only,300303,聚飞光电,2026-04-09,105,146,1113,357,143,567,746,482.24999999999994,2675596.931405508,5499,2026-04-10,10.12,10.11,2478058520,18.8,1580895070.2,1896118668.8,0.8337532329664282,12.528,false,14479752486,13578769642,2026-04-16,-0.05731225296442688,2026-04-23,0.0029644268774704496,2026-05-12,0.08300395256917015
eastmoney,popularity_only,002281,光迅科技,2026-04-09,3,10,106,168,16,154,224,127,13080726.258256063,5499,2026-04-10,111.72,108.09,9380866707.99,11.42,6646976612.38,5466219253.716001,1.216009878831938,8.943999999999999,true,198896981233,187584973920,2026-04-16,-0.04931972789115646,2026-04-23,0.1786609380594344,2026-05-12,0.8036161833154314
eastmoney,popularity_only,002328,新朋股份,2026-04-09,24,71,382,333,93,408,342.5,278.45,6064883.070791809,5499,2026-04-10,9.66,9.07,815494162.81,16,680718686.6719999,272631863.025,2.4968420019547715,14.680000000000001,true,5657074100,4183899459,2026-04-16,0.3747412008281572,2026-04-23,0.15113871635610754,2026-05-12,0.09523809523809512
eastmoney,popularity_only,600743,华远控股,2026-04-09,14,3940,3230,2446,115,4078,3083.5,2944.95,6726778.425199526,5499,2026-04-10,2.59,2.41,425000375,8.04,175401816.8,41725710.15,4.203686795729707,3.478,true,5114499905,5114499905,2026-04-16,0.02316602316602312,2026-04-23,-0.03474903474903468,2026-05-12,0.04633204633204646
eastmoney,popularity_only,603757,大元泵业,2026-04-08,67,201,1240,198,163,958,860.5,500.7,3899200.988580655,5499,2026-04-09,48.68,49.04,889186484,10.05,703162690,689267166.35,1.0201598514021544,8.496,false,13845537563,13845537563,2026-04-15,0.18488085456039438,2026-04-22,0.09839769926047648,2026-05-11,0.23767460969597365
eastmoney,popularity_only,600869,远东股份,2026-04-08,36,15,372,930,12,437,449.5,543.7,5049810.8861291,5499,2026-04-09,15.64,15.83,2051136258,6.07,1740109131.2,1067131574.35,1.630641593807134,5.308,true,76811798539,76811798539,2026-04-15,-0.01662404092071612,2026-04-22,0.09846547314577991,2026-05-11,0.3312020460358056
eastmoney,popularity_only,002384,东山精密,2026-04-08,27,111,498,102,95,275,293.5,207.49999999999997,5990919.864619226,5499,2026-04-09,128,119.91,2784781740.76,1.68,5397516286.028,8784711649.9025,0.6144215656854151,3.54,false,476804072730,360887270931,2026-04-15,0.1390625000000001,2026-04-22,0.45578125,2026-05-11,0.7054687500000001
eastmoney,popularity_only,300308,中际旭创,2026-04-08,18,40,201,120,38,99,149,115.19999999999999,6475857.499713978,5499,2026-04-09,681,687.14,26479882606,3.59,16871446134.6,17167564048.85,0.982751314431832,2.4579999999999997,false,1398381564003,1391742388236,2026-04-15,0.14387665198237887,2026-04-22,0.3004698972099853,2026-05-11,0.38051395007342137
eastmoney,popularity_only,300548,长芯博创,2026-04-07,144,620,664,360,148,575,559,365.7,2117040.818024402,5497,2026-04-08,190,181.1,5888982692,12.11,4200034349.4,3587940864.2,1.1705974285438727,9.453999999999999,false,77391038044,71535912919,2026-04-14,0.21773684210526323,2026-04-21,0.3939473684210528,2026-05-08,0.4458421052631578
eastmoney,popularity_only,002491,通鼎互联,2026-04-07,8,129,195,263,21,129,364,223.3,8117169.756608276,5497,2026-04-08,14.87,13.82,2501241114.98,15.6,2581056675.968,1953678893.3850002,1.3211263553633354,17.880000000000003,true,44464301175,42529349687,2026-04-14,0.01479488903833226,2026-04-21,0.1264290517821116,2026-05-08,0.3893745796906525
eastmoney,popularity_only,300821,东岳硅材,2026-04-07,10,2707,2357,1919,122,2513,2010.5,2156.55,7027836.745361259,5497,2026-04-08,14.08,13.37,749371079,4.67,316818770.2,432862401.75,0.7319156593854019,2.1759999999999997,false,24180000000,24175783613,2026-04-14,-0.01278409090909094,2026-04-21,0.015625,2026-05-08,0.048295454545454586
eastmoney,popularity_only,600654,中安科,2026-04-07,22,2637,2703,2258,22,2560,1992.5,2399.8,5606415.515299472,5497,2026-04-08,4,4,1026629250,11.16,357499044.4,163764771.05,2.1830033535774906,4.132,true,7510520045,6048497058,2026-04-14,0.1299999999999999,2026-04-21,0.020000000000000018,2026-05-08,0.04499999999999993
eastmoney,popularity_only,002051,中工国际,2026-04-07,31,26,1719,2466,112,737,1950,1785.2,5014330.7302740235,5497,2026-04-08,11.42,10.37,1535094859.39,11.96,960434767.492,225550450.11250004,4.258181559881412,7.946000000000001,true,15711249087,15710336759,2026-04-14,-0.06217162872154103,2026-04-21,0.030647985989492144,2026-05-08,0.02977232924693518
eastmoney,popularity_only,603123,翠微股份,2026-04-07,6,1442,1460,818,15,1569,984,1113.9,8594864.980084296,5497,2026-04-08,12.81,13.16,647191334,7.66,347190893.6,528149428.7,0.6573724683459078,4.41,false,6325994387,5166025516,2026-04-14,0.014051522248243575,2026-04-21,-0.07103825136612019,2026-05-08,-0.0749414519906324
eastmoney,popularity_only,000586,汇源通信,2026-04-07,18,33,3323,2958,8,2566,3281,2644.05,5882254.013016546,5497,2026-04-08,22.84,20.76,37592332.56,0.95,118342051.25,142341757.7975,0.8313937742595341,3.7039999999999997,false,2605636800,2575329300,2026-04-14,0.015323992994746183,2026-04-21,-0.10464098073555173,2026-05-08,-0.12915936952714535
eastmoney,popularity_only,603042,华脉科技,2026-04-07,39,28,686,1393,180,558,822,865.9500000000002,4721259.5008848235,5497,2026-04-08,17.37,17.53,579433410,16.08,579202982.6,482135497.9,1.2013282264483518,17.125999999999998,true,3100186861,3100186861,2026-04-14,-0.032815198618307395,2026-04-21,-0.07196315486470928,2026-05-08,-0.032815198618307395
eastmoney,popularity_only,605589,圣泉集团,2026-04-07,19,2315,2067,1071,37,2220,2043,1632.7999999999997,5783856.041859662,5497,2026-04-08,35.35,35.02,1411727825,4.73,753281370.6,647104186.4,1.1640805088755335,2.768,false,56462576702,56431256357,2026-04-14,0.032531824611032434,2026-04-21,0.01923620933521919,2026-05-08,0.10353606789250347
eastmoney,popularity_only,600010,包钢股份,2026-04-03,76,362,331,271,154,335,278,219.55,1892864.3314196947,5497,2026-04-07,2.66,2.66,3822131531,4.55,2706448476.6,3745202704.95,0.7226440568952147,3.308,false,100401793145,69526430389,2026-04-13,0.12030075187969924,2026-04-20,0.08270676691729317,2026-05-07,0.05263157894736836
eastmoney,popularity_only,002639,雪人集团,2026-04-03,35,695,500,373,35,623,337,420.8,2683491.09954652,5497,2026-04-07,19.81,19.8,2728775526.76,21.17,1907644905.1880002,1561754882.3575003,1.2214752306766423,15.5,true,9955047609,8430117919,2026-04-13,-0.009086320040383677,2026-04-20,0.013124684502776374,2026-05-07,-0.07622412922766275
eastmoney,popularity_only,002792,通宇通讯,2026-04-03,7,500,836,818,137,431,714,745.3000000000001,6151060.82844736,5497,2026-04-07,44.56,45.32,2856261257.36,18.75,2502867911.172,1298524807.0395,1.9274702320691706,16.956,true,18124726638,11688727077,2026-04-13,0.014138240574506078,2026-04-20,0.1862657091561939,2026-05-07,0.1541741472172351
eastmoney,popularity_only,600498,烽火通信,2026-04-03,57,325,204,215,82,309,289,176.10000000000002,2179442.104971594,5497,2026-04-07,48.99,49.16,5792483641,9.15,5735599204.6,5715690303.9,1.0034832014405008,9.186,false,103519525478,96922987376,2026-04-13,0.024086548275158215,2026-04-20,0.08124106960604194,2026-05-07,0.057766891202286175
eastmoney,popularity_only,300342,天银机电,2026-04-03,88,291,358,1403,104,291,204.5,713.25,1724537.7697447687,5497,2026-04-07,56.24,56.45,3584072461,15.12,3471351013.8,1953863749.25,1.7766597159768664,15.374,true,18880059719,18603045494,2026-04-13,-0.042140825035561935,2026-04-20,0.1201991465149359,2026-05-07,0.1552275960170697
eastmoney,popularity_only,600522,中天科技,2026-04-03,25,254,212,114,65,227,222.5,146.25,3087808.006520416,5497,2026-04-07,30.82,30.67,6023713621,5.75,5295842212.4,4261124823.45,1.2428272889955487,5.25,true,209179684171,209179684171,2026-04-13,-0.07462686567164178,2026-04-20,0.004218040233614495,2026-05-07,0.24529526281635317
eastmoney,popularity_only,002788,鹭燕医药,2026-04-03,64,1764,2356,1966,69,1769,2191,2010.7,2045392.771967151,5497,2026-04-07,17.3,17.67,1662044124.78,24.76,1545768392.812,179855767.1445,8.594488891591096,24.936,true,3904593197,3837357662,2026-04-13,-0.1549132947976879,2026-04-20,-0.12543352601156066,2026-05-07,-0.18323699421965312
eastmoney,popularity_only,600487,亨通光电,2026-04-03,5,152,90,130,50,138,159,114.7,6395610.483195658,5497,2026-04-07,58.35,58.05,9806984504,6.95,8145505910.6,6912737232.6,1.1783329289859805,6.191999999999999,false,273300925998,270950520461,2026-04-13,-0.08329048843187659,2026-04-20,0.043530419880034366,2026-05-07,0.3017994858611823
eastmoney,popularity_only,002980,华盛昌,2026-04-03,34,740,432,860,149,740,481.5,630.25,2684881.464084352,5497,2026-04-07,47.72,46.09,543527472.9,11.9,694072345.6800001,675861735.4820001,1.026944283485753,15.824000000000002,false,22216756068,11880970261,2026-04-13,0.22191953059513847,2026-04-20,0.6345347862531434,2026-05-07,0.7476948868398996
eastmoney,popularity_only,601872,招商轮船,2026-04-03,89,444,181,467,89,356,250.5,267.09999999999997,1719562.020644038,5497,2026-04-07,20.76,20.39,4358551773,2.63,3780070876.6,4201483078.4,0.8996991790907125,2.5140000000000002,false,157937973099,157937973099,2026-04-13,-0.12235067437379588,2026-04-20,-0.08092485549132966,2026-05-07,-0.11223506743737965
eastmoney,popularity_only,600602,云赛智联,2026-04-03,2,486,310,354,140,432,251.5,334.54999999999995,7458596.7087680865,5497,2026-04-07,24.39,24.39,2916346375,11.64,2596493134,1964623672.65,1.3216236626619169,10.475999999999999,true,21540856916,16920272093,2026-04-13,0.00041000410004099486,2026-04-20,-0.0274702747027471,2026-05-07,-0.047150471504715186
