sample,sec,code,name,signalDate,signalRank,rank20,rankRiseFrom20,firstTop100Date,firstTop100Rank,daysToTop100,tradingDaysToTop100,bestFutureRank,bestFutureRankDate,enteredTop100,enteredTop100Within7CalDays,enteredTop100Within14CalDays,enteredTop100Within30CalDays,amountRatio,prev5,ret5,ret10,ret20,bestBoardType,bestBoardName,bestBoardRet5,bestBoardAmountRatio
strict_sweet_spot,SZ000027,000027,深圳能源,2026-05-27,548,1872,1324,,,,,286,2026-05-30,False,False,False,False,1.0686470510231603,0.04149377593361003,0.027667984189723382,-0.07773386034255603,-0.12121212121212122,industry,火力发电,0.07630054339888326,1.2112477454022206
strict_sweet_spot,SZ002137,002137,实益达,2026-05-27,830,3195,2365,2026-06-02,25,6,4,19,2026-06-03,True,True,True,True,2.202527765915093,0.019495412844036775,0.18451025056947623,0.21867881548974943,0.2198177676537587,concept,先进封装,0.07299942104296986,1.636053489449874
strict_sweet_spot,SZ002452,002452,长高电气,2026-05-27,435,1345,910,,,,,137,2026-06-24,False,False,False,False,1.5128487065649387,0.0615784908933219,-0.0732510288065844,-0.10534979423868318,0.06419753086419755,concept,最近多板,0.03261876561162369,1.2332057847430846
strict_sweet_spot,SZ300739,300739,明阳电路,2026-05-26,413,1243,830,,,,,182,2026-05-27,False,False,False,False,1.5917407188126156,0.14087837837837847,-0.054638246772740984,-0.1486040228159713,-0.039927949564695364,industry,元件,0.10063634535583055,1.4302152525178198
strict_sweet_spot,SZ002815,002815,崇达技术,2026-05-25,423,1412,989,2026-06-15,31,21,15,31,2026-06-15,True,False,False,True,1.2516128243427964,0.07613563659628908,-0.014268727705113116,0.022592152199762072,0.057074910820451796,industry,元件,0.11490109241492164,1.3118367393145423
strict_sweet_spot,SZ300812,300812,易天股份,2026-05-25,632,2885,2253,,,,,387,2026-06-10,False,False,False,False,1.1620545588533555,0.08365150989239845,-0.1909531502423264,-0.13021001615508876,-0.06332794830371569,concept,玻璃基板,0.12914719797819507,1.9338016635678312
strict_sweet_spot,SZ301389,301389,隆扬电子,2026-05-25,491,1092,601,2026-06-16,87,22,16,87,2026-06-16,True,False,False,True,1.0181475584367756,0.1462289744981009,-0.028030578813250884,-0.0561825021235286,0.1537434777332849,industry,电子,0.062070030464969506,1.386117189300071
strict_sweet_spot,SZ301568,301568,思泰克,2026-05-25,543,1676,1133,,,,,304,2026-06-15,False,False,False,False,1.9197149223905727,0.16976980365605954,0.0652173913043479,0.24115942028985504,0.6499999999999999,concept,PCB,0.0876443068223891,1.2553818335147904
strict_sweet_spot,SH600114,600114,东睦股份,2026-05-22,405,822,417,2026-06-02,97,11,7,97,2026-06-02,True,False,True,True,1.9478462216793226,0.13244632597520423,-0.02864721485411159,0.07135278514588861,0.1259946949602122,concept,柔性屏(折叠屏),0.05159826573450599,1.5380494685206632
strict_sweet_spot,SH688401,688401,路维光电,2026-05-22,983,1311,328,,,,,375,2026-05-25,False,False,False,False,1.2108036902827104,0.05977011494252893,0.07020408163265301,-0.011972789115646143,0.09523809523809534,concept,玻璃基板,0.0850769772310429,1.7934246109496608
strict_sweet_spot,SH688630,688630,芯碁微装,2026-05-22,410,1431,1021,,,,,235,2026-05-28,False,False,False,False,1.101447501827752,0.15302848749565157,0.08088923305262474,0.22285677411028293,0.5745490917303906,concept,先进封装,0.06536774114922927,1.4727729140854022
strict_sweet_spot,SZ300319,300319,麦捷科技,2026-05-22,428,3110,2682,2026-06-05,32,14,10,7,2026-06-07,True,False,True,True,1.8944497635287312,0.0768049155145929,0.05770635500365229,0.6194302410518628,1.310445580715851,industry,被动元件,0.13755952558906315,1.675586158493285
strict_sweet_spot,SH603015,603015,弘讯科技,2026-05-20,762,3970,3208,2026-06-23,89,34,23,89,2026-06-23,True,False,False,False,2.2838190102814404,0.08064516129032251,-0.1170768083519762,-0.13721103653989564,-0.08501118568232668,industry,自动化设备,0.0463682124914484,1.5665297656900679
strict_sweet_spot,SZ300763,300763,锦浪科技,2026-05-20,455,903,448,,,,,118,2026-05-27,False,False,False,False,1.0837609448804215,0.10008814024091661,0.0657051282051282,-0.025284900284900158,-0.16924857549857542,industry,逆变器,0.0708813359299707,1.4662012279464098
strict_sweet_spot,SH603305,603305,旭升集团,2026-05-19,538,957,419,,,,,484,2026-05-21,False,False,False,False,1.5595743302192364,0.05156537753222845,-0.024764150943396346,-0.13915094339622647,-0.17216981132075482,concept,人形机器人,0.033943248432880546,1.4780624313259125
strict_sweet_spot,SH688627,688627,精智达,2026-05-19,658,2614,1956,,,,,326,2026-06-24,False,False,False,False,2.0799692077909473,0.11625154964499029,0.027857487493333943,-0.11635643363213899,0.2640747606592344,concept,高带宽内存,0.10006073960443862,1.6693590829264675
strict_sweet_spot,SZ000543,000543,皖能电力,2026-05-19,443,1878,1435,2026-05-31,98,12,8,98,2026-05-31,True,False,True,True,2.399983046809261,0.06635071090047395,0.01916572717023679,0.07666290868094716,-0.027057497181510515,industry,火力发电,0.054267855617495586,1.9215905189258249
strict_sweet_spot,SZ300480,300480,光力科技,2026-05-19,507,1210,703,,,,,306,2026-06-24,False,False,False,False,1.7605350871538954,0.09318241642537517,-0.14029126213592236,-0.20558252427184476,-0.11723300970873796,concept,碳化硅,0.07532425826479461,1.651905683760564
strict_sweet_spot,SH600143,600143,金发科技,2026-05-18,508,956,448,2026-05-26,67,8,6,67,2026-05-26,True,False,True,True,1.2034002642105381,-0.01802816901408455,-0.01949860724233976,-0.05292479108635095,-0.05292479108635095,industry,改性塑料,0.03086114229685344,1.3792273689191916
strict_sweet_spot,SH688082,688082,盛美上海,2026-05-18,411,1025,614,2026-06-17,71,30,22,71,2026-06-17,True,False,False,True,2.4603540011268605,0.11399867653251539,0.3717346158050061,0.1758115641053668,0.7214996174445296,industry,半导体设备,0.11093952402273222,1.833671296949741
strict_sweet_spot,SH688249,688249,晶合集成,2026-05-18,778,1701,923,,,,,275,2026-05-25,False,False,False,False,2.387431060333741,0.13453536754507622,0.07624780536744424,0.06420867820416354,0.07223476297968401,industry,集成电路制造,0.030448612192643276,1.5771949439024042
strict_sweet_spot,SH688777,688777,中控技术,2026-05-18,546,1111,565,,,,,170,2026-06-05,False,False,False,False,1.3183228748723625,0.025085658345570305,0.031459879816189584,0.03900082479085665,0.3015199717214563,concept,PLC概念,0.04567226450056516,1.5913355081037706
strict_sweet_spot,SZ300031,300031,宝通科技,2026-05-18,533,782,249,,,,,313,2026-05-19,False,False,False,False,1.765845867287732,0.019818331957060398,0.0386965376782078,-0.0016293279022402407,0.1124236252545825,concept,光刻机(胶),0.04815262240687623,1.4884625414669816
strict_sweet_spot,SH600021,600021,XD上海电,2026-05-15,790,1033,243,2026-05-19,7,4,2,7,2026-05-19,True,True,True,True,1.8925935495300275,-0.053683609366076634,0.0499695307739183,0.3351614868982329,0.0255941499085921,industry,火力发电,0.046654800139302566,1.9327883040785372
strict_sweet_spot,SH600563,600563,法拉电子,2026-05-15,804,1451,647,2026-05-19,79,4,2,42,2026-05-20,True,True,True,True,1.4089613520217081,0.09088649544324756,0.3172413793103448,0.2534865900383143,0.09578544061302674,concept,最近多板,0.03705637384371596,1.493393923506053
strict_sweet_spot,SZ002119,002119,康强电子,2026-05-15,409,681,272,2026-06-03,97,19,13,13,2026-06-26,True,False,False,True,1.3769577637745252,0.051583710407239636,0.014224137931034608,-0.008620689655172376,0.37758620689655187,industry,半导体材料,0.10784127958438416,1.9753621798337182
strict_sweet_spot,SZ301486,301486,致尚科技,2026-05-15,448,1037,589,,,,,245,2026-06-15,False,False,False,False,1.3076957319361942,0.1230755811417854,0.005712509229394369,-0.007072630474488029,-0.20141452609489752,industry,电子,0.03683713848303061,1.5177161101301748
strict_sweet_spot,SZ002169,002169,智光电气,2026-05-14,846,1402,556,2026-05-20,28,6,4,28,2026-05-20,True,True,True,True,1.1306385323387589,0.08212927756653987,0.2417659425367904,0.2733006306937633,0.049053959355291,concept,第三代半导体,0.09178596935462924,1.4588886723315386
strict_sweet_spot,SZ002962,002962,五方光电,2026-05-14,408,1206,798,2026-05-21,91,7,5,41,2026-06-27,True,True,True,True,1.048826802355115,0.08305084745762725,0.03213909378292934,0.03846153846153855,0.01264488935721797,industry,光学元件,0.05355135117659948,1.4304906379569549
strict_sweet_spot,SH603296,603296,华勤技术,2026-05-13,414,642,228,2026-05-31,91,18,12,20,2026-06-01,True,False,False,True,1.4774627456012692,0.058649136375354516,-0.09347978499649456,-0.11953727506426737,-0.14886655760691747,industry,电子,0.09321249345324145,1.5046068809050732
strict_sweet_spot,SZ002042,002042,华孚时尚,2026-05-13,606,985,379,,,,,743,2026-05-20,False,False,False,False,1.5447274060268295,0.011811023622047223,-0.009671179883945835,-0.160541586073501,-0.2727272727272727,concept,算力概念,0.06532283948663942,1.4189140991071847
strict_sweet_spot,SZ002046,002046,国机精工,2026-05-13,624,1444,820,2026-06-03,60,21,15,24,2026-06-08,True,False,False,True,1.6091467179042427,0.06464356257855997,-0.12684517679368346,-0.11757638173704088,0.012358393408856916,concept,最近多板,0.10734859651268325,1.844016745391766
strict_sweet_spot,SZ300300,300300,海峡创新,2026-05-13,598,1214,616,,,,,600,2026-05-14,False,False,False,False,1.2475061661528848,0.0934065934065933,-0.13695652173913042,-0.3007246376811594,-0.3673913043478261,concept,数据中心,0.06453767533302246,1.465940359756661
strict_sweet_spot,SZ300322,300322,硕贝德,2026-05-13,635,1449,814,,,,,217,2026-06-04,False,False,False,False,1.2088463432902412,0.10534846029173428,-0.11101449275362318,-0.03913043478260869,-0.18463768115942036,concept,半导体概念,0.09421691172498736,1.5906003189215547
strict_sweet_spot,SZ300576,300576,容大感光,2026-05-13,793,1911,1118,2026-05-25,57,12,8,57,2026-05-25,True,False,True,True,1.783187412363011,0.08784773060029294,0.10406504065040667,0.11544715447154474,0.18238482384823862,industry,电子化学品Ⅲ,0.12016913403111573,1.536498454481356
strict_sweet_spot,SZ300900,300900,广联航空,2026-05-13,446,702,256,,,,,355,2026-06-26,False,False,False,False,1.0850763465978464,0.06364236952213176,-0.19803921568627458,-0.2731372549019607,-0.3550980392156863,concept,人形机器人,0.06058711301364372,1.6252494583094912
strict_sweet_spot,SZ301189,301189,奥尼电子,2026-05-13,518,1608,1090,,,,,537,2026-06-01,False,False,False,False,1.529741890715296,0.0831841119973955,-0.001487209994051053,0.04952409280190362,0.07525282569898883,industry,电子,0.09321249345324145,1.5046068809050732
strict_sweet_spot,SZ301232,301232,飞沃科技,2026-05-13,669,921,252,,,,,524,2026-06-18,False,False,False,False,1.233610455373171,0.088944566238647,-0.13603364830606135,-0.195840055312284,-0.3221364369670431,concept,百元股,0.08386518754152505,1.5293155641848957
strict_sweet_spot,SH600967,600967,内蒙一机,2026-05-12,514,2103,1589,,,,,926,2026-05-27,False,False,False,False,1.5699709690832566,0.04539007092198588,-0.050754458161865634,-0.09807956104252402,-0.1920438957475995,concept,人形机器人,0.07356790715937334,1.6197245047026643
strict_sweet_spot,SH601636,601636,旗滨集团,2026-05-12,537,880,343,2026-06-15,98,34,24,19,2026-06-17,True,False,False,False,1.7422440519164306,0.07395498392282951,-0.037878787878787845,0.05909090909090908,0.07272727272727275,concept,国产芯片,0.0826820313720873,1.6055046004907727
strict_sweet_spot,SZ000400,000400,许继电气,2026-05-12,415,778,363,,,,,452,2026-05-30,False,False,False,False,1.1662774726255687,0.08249899879855827,0.014163250093179425,-0.03727171077152447,-0.17517704062616468,industry,电网自动化设备,0.08295827457809946,1.4136939256610113
strict_sweet_spot,SZ002289,002289,宇顺电子,2026-05-12,656,1207,551,,,,,641,2026-06-24,False,False,False,False,1.8508204835485207,0.2765317286652078,-0.16522455706633699,-0.17099299546765545,-0.18644416975690148,concept,最近多板,0.11053241123721924,1.9242893349029715
strict_sweet_spot,SZ002459,002459,晶澳科技,2026-05-12,868,1231,363,2026-06-10,17,29,21,17,2026-06-10,True,False,False,True,1.4071407801722062,0.022999080036798514,-0.07363636363636372,-0.13909090909090904,-0.24363636363636365,concept,特高压,0.08191939753002919,1.348763458948574
strict_sweet_spot,SH603011,603011,合锻智能,2026-05-11,958,1300,342,2026-05-27,50,16,12,29,2026-05-29,True,False,False,True,1.1613424430611263,0.09718796250616668,-0.07474110760918506,-0.10715893741557869,0.33588473660513274,concept,半导体概念,0.11654594378660321,1.6699967584260758
strict_sweet_spot,SZ002126,002126,银轮股份,2026-05-11,978,1586,608,2026-05-20,32,9,7,32,2026-05-20,True,False,True,True,1.2373456306301789,0.010083673031538343,0.10388513513513509,0.22233952702702697,0.010979729729729826,concept,量子科技,0.10343425855700028,1.4979184703519552
strict_sweet_spot,SZ002603,002603,以岭药业,2026-05-11,913,2210,1297,,,,,869,2026-05-14,False,False,False,False,1.4647651371061652,0.04675166970248945,-0.07580174927113692,-0.09737609329446051,-0.14868804664723023,concept,智能穿戴,0.08925242772294406,1.4708176075535926
strict_sweet_spot,SZ002815,002815,崇达技术,2026-05-11,571,1031,460,2026-06-15,31,35,25,31,2026-06-15,True,False,False,False,1.625722625482974,0.13588110403397025,-0.0261682242990654,0.04797507788161992,0.07165109034267902,concept,AIPC,0.11770732296377662,1.618840970295588
strict_sweet_spot,SZ300252,300252,金信诺,2026-05-11,549,913,364,,,,,203,2026-06-04,False,False,False,False,1.5457132430345153,0.09416445623342184,-0.012121212121212088,-0.020606060606060628,-0.019999999999999907,concept,PCB,0.11369190498430526,1.371273245733708
strict_sweet_spot,SZ300816,300816,艾可蓝,2026-05-11,899,3793,2894,,,,,683,2026-05-27,False,False,False,False,1.7195761183593619,0.3273074661963551,0.06885723898172036,-0.04283952001794333,-0.0994729169003028,concept,专精特新,0.07791073059749332,1.4197617174058883
strict_sweet_spot,SH600489,600489,中金黄金,2026-05-08,699,992,293,,,,,309,2026-06-23,False,False,False,False,1.2596598098821756,0.11673921646220808,-0.12374100719424463,-0.1622302158273382,-0.2014388489208634,industry,贵金属,0.13226280621898456,1.2657244967539
strict_sweet_spot,SH600988,600988,赤峰黄金,2026-05-08,430,842,412,,,,,286,2026-05-26,False,False,False,False,1.1956346843148047,0.18974358974358974,-0.13671061762664805,-0.19430950728660645,-0.2745778394633356,industry,贵金属,0.13226280621898456,1.2657244967539
strict_sweet_spot,SZ000899,000899,赣能股份,2026-05-08,880,1258,378,2026-05-19,44,11,7,44,2026-05-19,True,False,True,True,1.0495674439033529,0.08367854183927093,-0.0558103975535168,-0.04357798165137616,0.006116207951070374,industry,火力发电,0.04569953385989911,1.4188338634203432
strict_sweet_spot,SZ002065,002065,东华软件,2026-05-08,592,1365,773,,,,,627,2026-06-09,False,False,False,False,1.8425212668028075,0.08108108108108114,-0.06440677966101693,-0.09039548022598853,-0.17740112994350277,concept,算力概念,0.09143551615670598,1.3411464956329326
strict_sweet_spot,SZ002913,002913,奥士康,2026-05-08,932,1384,452,,,,,121,2026-06-11,False,False,False,False,1.4874813373732862,0.14445975201731942,-0.13001686340640795,-0.05969645868465434,-0.12816188870151757,concept,PCB,0.10686516135992097,1.3522133319127276
strict_sweet_spot,SZ300007,300007,汉威科技,2026-05-08,733,1507,774,,,,,284,2026-05-21,False,False,False,False,2.0395235660994304,0.15384615384615374,-0.00550148116800675,0.07405840033855271,-0.09500634786288609,concept,人形机器人,0.1070707070707071,1.43343651585975
strict_sweet_spot,SZ300253,300253,卫宁健康,2026-05-08,466,2210,1744,,,,,549,2026-05-09,False,False,False,False,1.9786873528309992,0.13571428571428545,-0.06617647058823517,-0.09453781512605042,-0.21218487394957974,industry,计算机,0.07479426781261722,1.3536767841812827
strict_sweet_spot,SH688111,688111,金山办公,2026-05-07,464,1135,671,,,,,208,2026-06-01,False,False,False,False,1.4297362288584268,0.08161735700197248,-0.07373188405797104,-0.1163043478260869,-0.13891304347826083,concept,百元股,0.07219537815126054,1.4545530360805174
strict_sweet_spot,SZ300624,300624,万兴科技,2026-05-07,697,1973,1276,,,,,501,2026-06-01,False,False,False,False,1.5046861814013632,0.02531281461239754,-0.10505300839873322,-0.12226352746798841,-0.2245628528156408,concept,创业板综,0.04203459480122307,1.222078219784173
strict_sweet_spot,SZ301123,301123,奕东电子,2026-05-07,547,1118,571,2026-05-28,83,21,15,49,2026-06-04,True,False,False,True,1.2174062403708161,0.10729813664596266,0.03453237410071952,0.05899280575539567,0.5365467625899281,concept,PCB,0.0879435466163101,1.3523884083051467
strict_sweet_spot,SH600363,600363,联创光电,2026-05-06,1018,2137,1119,,,,,309,2026-06-03,False,False,False,False,2.1210692476618727,-0.11848432390844399,0.03076923076923066,-0.09999999999999998,-0.189010989010989,industry,电子,0.05974450252718144,1.503244317781574
strict_sweet_spot,SH601118,601118,海南橡胶,2026-05-06,696,2573,1877,,,,,485,2026-06-03,False,False,False,False,1.4456072743792612,0.09970238095238093,0.055405405405405395,-0.08378378378378382,-0.04864864864864871,industry,其他种植业,0.08475466249097519,1.3896549866761252
strict_sweet_spot,SZ002515,002515,金字火腿,2026-05-06,443,1166,723,,,,,106,2026-05-18,False,False,False,False,1.6732722120811605,0.1147798742138364,-0.021917808219178103,0.013698630136986356,-0.046575342465753455,concept,人造肉,0.030213903743315562,1.4686360912146843
strict_sweet_spot,SH603156,603156,养元饮品,2026-04-30,718,3053,2335,2026-05-18,77,18,9,77,2026-05-18,True,False,False,True,1.8557941832039657,0.13298202107873536,0.10666315512246527,0.2473005003950488,0.08217013431656572,industry,软饮料,0.050575523658076715,1.4457494206632167
strict_sweet_spot,SH688122,688122,西部超导,2026-04-30,566,1704,1138,,,,,201,2026-05-25,False,False,False,False,1.6073605166244087,-0.10111111111111115,0.03349799320778013,-0.02006792219820941,-0.008799012040753396,concept,存储芯片,0.03831847174563263,1.5250483218699513
strict_sweet_spot,SH688123,688123,聚辰股份,2026-04-30,423,1574,1151,,,,,142,2026-06-24,False,False,False,False,1.6885146936096112,0.018978463569601534,0.2331002331002332,0.2807303807303809,-0.011655011655011593,industry,半导体,0.06245737113904326,1.6217828845480724
strict_sweet_spot,SZ002151,002151,北斗星通,2026-04-30,512,1197,685,,,,,333,2026-05-07,False,False,False,False,1.3221392744702105,0.03991863717264166,0.049877750611246885,-0.008557457212713948,-0.1765281173594132,concept,汽车芯片,0.04249573806332396,1.4239373005200915
strict_sweet_spot,SZ300706,300706,阿石创,2026-04-30,465,807,342,2026-06-11,21,42,27,21,2026-06-11,True,False,False,False,1.8036364297635261,0.10879206887555437,0.10545705733364019,0.22081510476629074,0.18144139995394903,concept,复合集流体,0.08964023791649822,1.2995364464914052
strict_sweet_spot,SH601918,601918,新集能源,2026-04-29,813,2494,1681,2026-06-01,23,33,20,23,2026-06-01,True,False,False,False,1.7753361070545803,0.15830115830115843,-0.03559510567296997,0.030033370411568283,0.2547274749721913,industry,动力煤,0.07790609193858833,1.307821303838541
strict_sweet_spot,SH603124,603124,江南新材,2026-04-28,762,1892,1130,2026-06-07,84,40,25,84,2026-06-07,True,False,False,False,1.098809645119375,0.10130692426333288,-0.0012629076591635924,-0.1152960404130452,0.017754995914122107,concept,复合集流体,0.04158548569416132,1.4067495232870233
strict_sweet_spot,SH600353,600353,旭光电子,2026-04-27,420,2972,2552,2026-05-19,66,22,13,22,2026-06-21,True,False,False,True,1.939728056823204,0.08489993935718632,0.0005614823133073266,0.18079730488489631,0.3368893879842785,concept,光刻机(胶),0.0362611866092144,1.5881972754270095
strict_sweet_spot,SH688120,688120,华海清科,2026-04-27,648,3289,2641,,,,,150,2026-05-17,False,False,False,False,1.4092088578690645,0.026023131672597843,0.03604777415852323,0.2941006152732537,0.4183134274339486,industry,半导体设备,0.067462759221526,1.6334609384799765
strict_sweet_spot,SZ000636,000636,风华高科,2026-04-27,452,1159,707,2026-05-11,41,14,7,2,2026-05-23,True,False,True,True,1.3706374497321596,0.050518718989625455,0.0896880415944541,0.22227036395147337,1.1074523396880416,concept,MLCC,0.059750563657638756,1.749300905249504
strict_sweet_spot,SZ002409,002409,雅克科技,2026-04-27,429,1269,840,2026-05-13,28,16,9,8,2026-06-11,True,False,False,True,1.3123784265974259,0.030876378409750327,0.10980771556415525,0.28903132180432944,0.39134115370661515,industry,半导体材料,0.06585894194962139,1.892333713101297
strict_sweet_spot,SZ300568,300568,星源材质,2026-04-27,595,854,259,,,,,160,2026-05-20,False,False,False,False,1.0974714229827476,0.04958677685950419,0.08181246066708625,0.041535556954059194,0.06230333543108868,industry,电池化学品,0.05414273082264143,1.3512463781354214
strict_sweet_spot,SH600409,600409,XD三友化,2026-04-24,467,1743,1276,,,,,541,2026-04-25,False,False,False,False,1.2191860462957027,0.10374639769452454,0.0535714285714286,0.019230769230769162,-0.098901098901099,industry,纯碱,0.0506427184951308,1.285296978246383
strict_sweet_spot,SH603160,603160,汇顶科技,2026-04-24,699,1407,708,2026-06-10,79,47,30,79,2026-06-10,True,False,False,False,1.6414014791558906,-0.06167464809171386,0.012063099288586399,0.0429941231054749,0.028456541911537236,concept,中芯概念,0.03584055699232058,1.518874693288249
strict_sweet_spot,SZ003026,003026,中晶科技,2026-04-24,436,1764,1328,2026-04-28,18,4,2,18,2026-04-28,True,True,True,True,1.2503865870837578,0.07310290027810895,0.3313587560162903,0.28285820066641976,0.11699370603480186,industry,半导体材料,0.04607853693862607,1.881060046920368
strict_sweet_spot,SH600171,600171,上海贝岭,2026-04-23,801,1134,333,2026-06-23,17,61,39,17,2026-06-23,True,False,False,False,1.503388968869463,0.022189887231720773,0.0010507880910681777,0.038528896672504365,0.04028021015761807,concept,光通信模块,0.10002004646062046,1.56909869100517
strict_sweet_spot,SZ002169,002169,智光电气,2026-04-23,935,1495,560,2026-05-20,28,27,16,28,2026-05-20,True,False,False,True,1.4457143732341693,-0.12133605998636665,0.010085337470907563,0.04577191621411947,0.4142746314972847,concept,第三代半导体,0.03449685718265161,1.4749907846403727
strict_sweet_spot,SZ300623,300623,捷捷微电,2026-04-23,624,2247,1623,2026-06-23,73,61,39,73,2026-06-23,True,False,False,False,1.7945404597737278,-0.028109627547435068,0.03188821211035475,0.11608742386241477,0.25761375850949486,concept,蓝宝石,0.05102369842534582,1.3102312858525307
strict_sweet_spot,SZ301536,301536,星宸科技,2026-04-23,469,2414,1945,,,,,256,2026-06-15,False,False,False,False,1.637750412567325,0.0985710505424715,-0.06328392246294179,0.022348916761687487,0.022120866590649824,concept,激光雷达,0.0411312776379853,1.5985036250877327
strict_sweet_spot,SH600367,600367,红星发展,2026-04-22,484,979,495,2026-04-29,65,7,5,21,2026-06-26,True,True,True,True,1.1767964105724975,0.1463897131552918,0.013094718463553034,0.04845045831514616,0.18114360541248353,concept,玻璃基板,0.10451794206658027,1.4798345638607688
strict_sweet_spot,SH688017,688017,绿的谐波,2026-04-22,497,1334,837,2026-05-15,34,23,14,2,2026-06-06,True,False,False,True,1.3044419677827035,0.06532687651331726,0.0047196261682243,0.266355140186916,0.6308411214953271,concept,百元股,0.06165590135055776,1.3936489454151781
strict_sweet_spot,SH688530,688530,欧莱新材,2026-04-22,464,3830,3366,2026-04-27,88,5,3,88,2026-04-27,True,True,True,True,2.169350273798977,0.2540931989924433,0.2617415587712617,0.5057121096725057,0.29652195988829644,industry,半导体材料,0.1284598004665487,1.7321068069208108
