date,time,code,name,market,rank,rate,concept
20260608,202606080935,002354,天娱数科,33,1,2002025.5,元宇宙
20260608,202606080935,000725,京东方A,33,2,1723006.5,柔性屏(折叠屏)
20260608,202606080935,002421,达实智能,33,3,1644480.5,华为概念
20260608,202606080935,601991,大唐发电,17,4,1515894.5,储能
20260608,202606080935,300476,胜宏科技,33,5,1439228.0,储能
20260608,202606080935,002361,神剑股份,33,6,1343246.0,股权转让(并购重组)
20260608,202606080935,600396,华电辽能,17,7,1251966.5,绿色电力
20260608,202606080935,603778,国晟科技,17,8,1129470.5,储能
20260608,202606080935,601138,工业富联,17,9,1106653.5,海峡两岸
20260608,202606080935,600487,亨通光电,17,10,964188.0,华为概念
20260608,202606080935,001896,豫能控股,33,11,942790.5,华为概念
20260608,202606081420,600522,中天科技,17,1,3980181.5,商业航天
20260608,202606081420,000725,京东方A,33,2,3599065.0,共封装光学(CPO)
20260608,202606081420,600487,亨通光电,17,3,3166198.5,人形机器人
20260608,202606081420,601991,大唐发电,17,4,2600942.5,绿色电力
20260608,202606081420,002361,神剑股份,33,5,2298838.0,商业航天
20260608,202606081420,600396,华电辽能,17,6,2137401.5,绿色电力
20260608,202606081420,002491,通鼎互联,33,7,2040659.0,光纤概念
20260608,202606081420,001896,豫能控股,33,8,1945948.5,数据中心(AIDC)
20260608,202606081420,002421,达实智能,33,9,1761603.0,机器人概念
20260608,202606081420,002463,沪电股份,33,10,1704043.5,PCB概念
20260608,202606081100,000725,京东方A,33,1,4563381.0,柔性屏(折叠屏)
20260608,202606081100,002421,达实智能,33,2,3517188.0,华为概念
20260608,202606081100,601991,大唐发电,17,3,3302310.0,储能
20260608,202606081100,001896,豫能控股,33,4,3168086.0,华为概念
20260608,202606081100,600522,中天科技,17,5,3120097.0,华为概念
20260608,202606081100,600396,华电辽能,17,6,3048489.5,绿色电力
20260608,202606081100,002361,神剑股份,33,7,2996620.5,股权转让(并购重组)
20260608,202606081100,600403,大有能源,17,8,2286945.5,煤炭概念
20260608,202606081100,600487,亨通光电,17,9,1891918.5,华为概念
20260608,202606081100,002354,天娱数科,33,10,1722638.5,元宇宙
20260608,202606081345,600522,中天科技,17,1,4264168.5,商业航天
20260608,202606081345,000725,京东方A,33,2,3833396.0,共封装光学(CPO)
20260608,202606081345,600487,亨通光电,17,3,3361613.5,人形机器人
20260608,202606081345,601991,大唐发电,17,4,2744646.0,绿色电力
20260608,202606081345,600396,华电辽能,17,5,2315904.0,绿色电力
20260608,202606081345,002361,神剑股份,33,6,2150466.5,商业航天
20260608,202606081345,001896,豫能控股,33,7,2119871.5,数据中心(AIDC)
20260608,202606081345,002491,通鼎互联,33,8,2013720.0,光纤概念
20260608,202606081345,002421,达实智能,33,9,2007681.0,机器人概念
20260608,202606081345,600403,大有能源,17,10,1771363.0,煤炭概念
20260608,202606081025,000725,京东方A,33,1,5369833.0,柔性屏(折叠屏)
20260608,202606081025,002361,神剑股份,33,2,3565801.0,股权转让(并购重组)
20260608,202606081025,002421,达实智能,33,3,3470168.5,华为概念
20260608,202606081025,601991,大唐发电,17,4,3277496.0,储能
20260608,202606081025,001896,豫能控股,33,5,3095438.0,华为概念
20260608,202606081025,600396,华电辽能,17,6,3089074.5,绿色电力
20260608,202606081025,002354,天娱数科,33,7,3020941.5,元宇宙
20260608,202606081025,603778,国晟科技,17,8,2588999.5,储能
20260608,202606081025,600403,大有能源,17,9,2383803.0,煤炭概念
20260608,202606081025,600522,中天科技,17,10,2065201.5,华为概念
20260608,202606081025,601138,工业富联,17,11,2054478.5,海峡两岸
20260608,202606081300,600522,中天科技,17,1,4162832.5,商业航天
20260608,202606081300,000725,京东方A,33,2,3847545.5,共封装光学(CPO)
20260608,202606081300,600487,亨通光电,17,3,3079408.0,人形机器人
20260608,202606081300,601991,大唐发电,17,4,2808867.5,绿色电力
20260608,202606081300,600396,华电辽能,17,5,2411815.5,绿色电力
20260608,202606081300,002421,达实智能,33,6,2207590.0,机器人概念
20260608,202606081300,001896,豫能控股,33,7,2149438.0,数据中心(AIDC)
20260608,202606081300,002361,神剑股份,33,8,1954850.5,商业航天
20260608,202606081300,002491,通鼎互联,33,9,1713893.5,光纤概念
20260608,202606081300,600403,大有能源,17,10,1703515.5,煤炭概念
20260608,202606081105,000725,京东方A,33,1,4467704.0,柔性屏(折叠屏)
20260608,202606081105,002421,达实智能,33,2,3508636.5,华为概念
20260608,202606081105,601991,大唐发电,17,3,3332107.5,储能
20260608,202606081105,600522,中天科技,17,4,3234808.5,华为概念
20260608,202606081105,001896,豫能控股,33,5,3146038.0,华为概念
20260608,202606081105,600396,华电辽能,17,6,3071732.5,绿色电力
20260608,202606081105,002361,神剑股份,33,7,2885388.0,股权转让(并购重组)
20260608,202606081105,600403,大有能源,17,8,2250044.0,煤炭概念
20260608,202606081105,600487,亨通光电,17,9,1933069.5,华为概念
20260608,202606081105,600578,京能电力,17,10,1673776.0,储能
20260608,202606081500,600522,中天科技,17,1,3907148.5,商业航天
20260608,202606081500,000725,京东方A,33,2,3553582.0,共封装光学(CPO)
20260608,202606081500,600487,亨通光电,17,3,3078889.5,人形机器人
20260608,202606081500,601991,大唐发电,17,4,2597039.5,绿色电力
20260608,202606081500,002361,神剑股份,33,5,2426280.0,商业航天
20260608,202606081500,600396,华电辽能,17,6,2090662.0,绿色电力
20260608,202606081500,002491,通鼎互联,33,7,2040878.5,光纤概念
20260608,202606081500,001896,豫能控股,33,8,1945985.0,数据中心(AIDC)
20260608,202606081500,002463,沪电股份,33,9,1690867.0,PCB概念
20260608,202606081500,600403,大有能源,17,10,1651806.5,煤炭概念
20260608,202606081305,600522,中天科技,17,1,4180000.5,商业航天
20260608,202606081305,000725,京东方A,33,2,3843659.5,共封装光学(CPO)
20260608,202606081305,600487,亨通光电,17,3,3126065.0,人形机器人
20260608,202606081305,601991,大唐发电,17,4,2797190.0,绿色电力
20260608,202606081305,600396,华电辽能,17,5,2399090.5,绿色电力
20260608,202606081305,002421,达实智能,33,6,2179301.5,机器人概念
20260608,202606081305,001896,豫能控股,33,7,2145766.0,数据中心(AIDC)
20260608,202606081305,002361,神剑股份,33,8,1970781.0,商业航天
20260608,202606081305,002491,通鼎互联,33,9,1755849.5,光纤概念
20260608,202606081305,600403,大有能源,17,10,1704979.0,煤炭概念
20260608,202606080930,002354,天娱数科,33,1,1697352.5,人形机器人
20260608,202606080930,002421,达实智能,33,2,1383087.5,机器人概念
20260608,202606080930,000725,京东方A,33,3,1364760.0,机器人概念
20260608,202606080930,300476,胜宏科技,33,4,1249843.5,人形机器人
20260608,202606080930,601991,大唐发电,17,5,1246077.5,储能
20260608,202606080930,002361,神剑股份,33,6,1076306.5,商业航天
20260608,202606080930,600396,华电辽能,17,7,992079.0,绿色电力
20260608,202606080930,601138,工业富联,17,8,876844.5,机器人概念
20260608,202606080930,603778,国晟科技,17,9,836774.5,储能
20260608,202606080930,600487,亨通光电,17,10,763764.0,人形机器人
20260608,202606080930,001896,豫能控股,33,11,751433.0,数据中心(AIDC)
20260608,202606081425,600522,中天科技,17,1,3919190.0,商业航天
20260608,202606081425,000725,京东方A,33,2,3559123.5,共封装光学(CPO)
20260608,202606081425,600487,亨通光电,17,3,3128045.5,人形机器人
20260608,202606081425,601991,大唐发电,17,4,2584103.0,绿色电力
20260608,202606081425,002361,神剑股份,33,5,2314335.5,商业航天
20260608,202606081425,600396,华电辽能,17,6,2114321.5,绿色电力
20260608,202606081425,002491,通鼎互联,33,7,2033344.0,光纤概念
20260608,202606081425,001896,豫能控股,33,8,1925894.5,数据中心(AIDC)
20260608,202606081425,002421,达实智能,33,9,1724347.5,机器人概念
20260608,202606081425,002463,沪电股份,33,10,1714033.0,PCB概念
20260608,202606081020,000725,京东方A,33,1,5328651.0,柔性屏(折叠屏)
20260608,202606081020,002361,神剑股份,33,2,3628074.5,股权转让(并购重组)
20260608,202606081020,002421,达实智能,33,3,3551086.5,华为概念
20260608,202606081020,601991,大唐发电,17,4,3367329.5,储能
20260608,202606081020,002354,天娱数科,33,5,3298860.0,元宇宙
20260608,202606081020,600396,华电辽能,17,6,3140826.5,绿色电力
20260608,202606081020,001896,豫能控股,33,7,3052608.5,华为概念
20260608,202606081020,603778,国晟科技,17,8,2753672.0,储能
20260608,202606081020,600403,大有能源,17,9,2362835.0,煤炭概念
20260608,202606081020,601138,工业富联,17,10,2213623.0,海峡两岸
20260608,202606081340,600522,中天科技,17,1,4260409.0,商业航天
20260608,202606081340,000725,京东方A,33,2,3833997.5,共封装光学(CPO)
20260608,202606081340,600487,亨通光电,17,3,3345499.0,人形机器人
20260608,202606081340,601991,大唐发电,17,4,2740165.5,绿色电力
20260608,202606081340,600396,华电辽能,17,5,2318402.5,绿色电力
20260608,202606081340,001896,豫能控股,33,6,2118416.5,数据中心(AIDC)
20260608,202606081340,002361,神剑股份,33,7,2100910.5,商业航天
20260608,202606081340,002421,达实智能,33,8,2025796.5,机器人概念
20260608,202606081340,002491,通鼎互联,33,9,1981062.5,光纤概念
20260608,202606081340,600403,大有能源,17,10,1761374.0,煤炭概念
20260608,202606080925,002354,天娱数科,33,1,1386659.5,元宇宙
20260608,202606080925,002421,达实智能,33,2,1119070.5,华为概念
20260608,202606080925,000725,京东方A,33,3,1069763.0,柔性屏(折叠屏)
20260608,202606080925,300476,胜宏科技,33,4,1049643.5,储能
20260608,202606080925,601991,大唐发电,17,5,964705.5,储能
20260608,202606080925,002361,神剑股份,33,6,817585.0,股权转让(并购重组)
20260608,202606080925,600396,华电辽能,17,7,742965.5,绿色电力
20260608,202606080925,601138,工业富联,17,8,639609.0,海峡两岸
20260608,202606080925,001896,豫能控股,33,9,575145.5,华为概念
20260608,202606080925,600487,亨通光电,17,10,572863.0,华为概念
20260608,202606080925,603778,国晟科技,17,11,571994.0,储能
20260608,202606081455,600522,中天科技,17,1,3904481.0,商业航天
20260608,202606081455,000725,京东方A,33,2,3558512.5,共封装光学(CPO)
20260608,202606081455,600487,亨通光电,17,3,3090557.0,人形机器人
20260608,202606081455,601991,大唐发电,17,4,2599958.0,绿色电力
20260608,202606081455,002361,神剑股份,33,5,2420847.0,商业航天
20260608,202606081455,600396,华电辽能,17,6,2093698.5,绿色电力
20260608,202606081455,002491,通鼎互联,33,7,2047512.5,光纤概念
20260608,202606081455,001896,豫能控股,33,8,1945071.0,数据中心(AIDC)
20260608,202606081455,002463,沪电股份,33,9,1718200.0,PCB概念
20260608,202606081455,600403,大有能源,17,10,1647183.0,煤炭概念
20260608,202606081410,600522,中天科技,17,1,4089083.0,商业航天
20260608,202606081410,000725,京东方A,33,2,3672710.0,共封装光学(CPO)
20260608,202606081410,600487,亨通光电,17,3,3240959.0,人形机器人
20260608,202606081410,601991,大唐发电,17,4,2639197.0,绿色电力
20260608,202606081410,002361,神剑股份,33,5,2256420.0,商业航天
20260608,202606081410,600396,华电辽能,17,6,2179416.5,绿色电力
20260608,202606081410,002491,通鼎互联,33,7,2059371.5,光纤概念
20260608,202606081410,001896,豫能控股,33,8,1995337.0,数据中心(AIDC)
20260608,202606081410,002421,达实智能,33,9,1828436.5,机器人概念
20260608,202606081410,600403,大有能源,17,10,1706335.5,煤炭概念
20260608,202606081015,000725,京东方A,33,1,5247548.5,机器人概念
20260608,202606081015,002421,达实智能,33,2,3728167.0,机器人概念
20260608,202606081015,002361,神剑股份,33,3,3678517.5,商业航天
20260608,202606081015,002354,天娱数科,33,4,3596743.0,人形机器人
20260608,202606081015,601991,大唐发电,17,5,3436742.5,储能
20260608,202606081015,600396,华电辽能,17,6,3177422.0,绿色电力
20260608,202606081015,001896,豫能控股,33,7,2997878.0,数据中心(AIDC)
20260608,202606081015,603778,国晟科技,17,8,2873810.0,储能
20260608,202606081015,300476,胜宏科技,33,9,2355901.5,人形机器人
20260608,202606081015,600403,大有能源,17,10,2345687.0,煤炭概念
20260608,202606081015,601138,工业富联,17,11,2332260.5,机器人概念
20260608,202606081335,600522,中天科技,17,1,4267840.5,商业航天
20260608,202606081335,000725,京东方A,33,2,3844369.5,共封装光学(CPO)
20260608,202606081335,600487,亨通光电,17,3,3338984.5,人形机器人
20260608,202606081335,601991,大唐发电,17,4,2747183.5,绿色电力
20260608,202606081335,600396,华电辽能,17,5,2328553.5,绿色电力
20260608,202606081335,001896,豫能控股,33,6,2126640.5,数据中心(AIDC)
20260608,202606081335,002361,神剑股份,33,7,2062210.0,商业航天
20260608,202606081335,002421,达实智能,33,8,2049118.5,机器人概念
20260608,202606081335,002491,通鼎互联,33,9,1953232.0,光纤概念
20260608,202606081335,600403,大有能源,17,10,1752045.0,煤炭概念
20260608,202606081415,600522,中天科技,17,1,4011581.0,商业航天
20260608,202606081415,000725,京东方A,33,2,3616693.0,共封装光学(CPO)
20260608,202606081415,600487,亨通光电,17,3,3186369.5,人形机器人
20260608,202606081415,601991,大唐发电,17,4,2604920.0,绿色电力
20260608,202606081415,002361,神剑股份,33,5,2267479.5,商业航天
20260608,202606081415,600396,华电辽能,17,6,2146513.0,绿色电力
20260608,202606081415,002491,通鼎互联,33,7,2036587.0,光纤概念
20260608,202606081415,001896,豫能控股,33,8,1958244.5,数据中心(AIDC)
20260608,202606081415,002421,达实智能,33,9,1785192.0,机器人概念
20260608,202606081415,002463,沪电股份,33,10,1684599.0,PCB概念
20260608,202606080920,002354,天娱数科,33,1,1016328.0,元宇宙
20260608,202606080920,002421,达实智能,33,2,805628.5,华为概念
20260608,202606080920,000725,京东方A,33,3,804502.0,柔性屏(折叠屏)
20260608,202606080920,300476,胜宏科技,33,4,798481.0,储能
20260608,202606080920,601991,大唐发电,17,5,648360.0,储能
20260608,202606080920,002361,神剑股份,33,6,533404.5,股权转让(并购重组)
20260608,202606080920,600396,华电辽能,17,7,482363.5,绿色电力
20260608,202606080920,001896,豫能控股,33,8,393958.0,华为概念
20260608,202606080920,600667,太极实业,17,9,383988.5,光伏建筑一体化
20260608,202606080920,601138,工业富联,17,10,383204.0,海峡两岸
20260608,202606080920,600487,亨通光电,17,11,371156.0,华为概念
20260608,202606081050,000725,京东方A,33,1,4923364.5,柔性屏(折叠屏)
20260608,202606081050,002421,达实智能,33,2,3528599.5,华为概念
20260608,202606081050,601991,大唐发电,17,3,3264036.5,储能
20260608,202606081050,002361,神剑股份,33,4,3256391.0,股权转让(并购重组)
20260608,202606081050,001896,豫能控股,33,5,3247376.5,华为概念
20260608,202606081050,600396,华电辽能,17,6,3035492.0,绿色电力
20260608,202606081050,600522,中天科技,17,7,2856014.5,华为概念
20260608,202606081050,600403,大有能源,17,8,2391533.0,煤炭概念
20260608,202606081050,002354,天娱数科,33,9,2031334.0,元宇宙
20260608,202606081050,600487,亨通光电,17,10,1854509.0,华为概念
20260608,202606081050,603629,利通电子,17,11,1760535.5,华为概念
20260608,202606081130,000725,京东方A,33,1,4111430.0,柔性屏(折叠屏)
20260608,202606081130,600522,中天科技,17,2,3590360.0,华为概念
20260608,202606081130,601991,大唐发电,17,3,3300900.0,储能
20260608,202606081130,002421,达实智能,33,4,3264725.5,华为概念
20260608,202606081130,600396,华电辽能,17,5,3005720.5,绿色电力
20260608,202606081130,001896,豫能控股,33,6,2866863.5,华为概念
20260608,202606081130,002361,神剑股份,33,7,2411254.5,股权转让(并购重组)
20260608,202606081130,600487,亨通光电,17,8,2160892.5,华为概念
20260608,202606081130,600403,大有能源,17,9,2043556.0,煤炭概念
20260608,202606081130,600578,京能电力,17,10,1745488.0,储能
20260608,202606081330,600522,中天科技,17,1,4251933.0,商业航天
20260608,202606081330,000725,京东方A,33,2,3837398.0,共封装光学(CPO)
20260608,202606081330,600487,亨通光电,17,3,3313063.0,人形机器人
20260608,202606081330,601991,大唐发电,17,4,2745797.0,绿色电力
20260608,202606081330,600396,华电辽能,17,5,2330067.0,绿色电力
20260608,202606081330,001896,豫能控股,33,6,2121586.0,数据中心(AIDC)
20260608,202606081330,002421,达实智能,33,7,2061050.0,机器人概念
20260608,202606081330,002361,神剑股份,33,8,2022923.0,商业航天
20260608,202606081330,002491,通鼎互联,33,9,1919694.0,光纤概念
20260608,202606081330,600403,大有能源,17,10,1735913.0,煤炭概念
20260608,202606081010,000725,京东方A,33,1,4919237.5,柔性屏(折叠屏)
20260608,202606081010,002354,天娱数科,33,2,3510303.0,元宇宙
20260608,202606081010,002421,达实智能,33,3,3489604.5,华为概念
20260608,202606081010,002361,神剑股份,33,4,3436631.5,股权转让(并购重组)
20260608,202606081010,601991,大唐发电,17,5,3240527.5,储能
20260608,202606081010,600396,华电辽能,17,6,2970609.0,绿色电力
20260608,202606081010,001896,豫能控股,33,7,2754810.0,华为概念
20260608,202606081010,603778,国晟科技,17,8,2745685.0,储能
20260608,202606081010,300476,胜宏科技,33,9,2329788.0,储能
20260608,202606081010,601138,工业富联,17,10,2230932.0,海峡两岸
20260608,202606081450,600522,中天科技,17,1,3867541.0,商业航天
20260608,202606081450,000725,京东方A,33,2,3528653.5,共封装光学(CPO)
20260608,202606081450,600487,亨通光电,17,3,3076741.0,人形机器人
20260608,202606081450,601991,大唐发电,17,4,2586745.5,绿色电力
20260608,202606081450,002361,神剑股份,33,5,2394777.0,商业航天
20260608,202606081450,600396,华电辽能,17,6,2078156.5,绿色电力
20260608,202606081450,002491,通鼎互联,33,7,2034225.5,光纤概念
20260608,202606081450,001896,豫能控股,33,8,1929847.5,数据中心(AIDC)
20260608,202606081450,002463,沪电股份,33,9,1718572.0,PCB概念
20260608,202606081450,002421,达实智能,33,10,1641423.0,机器人概念
20260608,202606081055,000725,京东方A,33,1,4740136.0,机器人概念
20260608,202606081055,002421,达实智能,33,2,3544449.0,机器人概念
20260608,202606081055,601991,大唐发电,17,3,3300582.5,储能
20260608,202606081055,001896,豫能控股,33,4,3217727.0,数据中心(AIDC)
20260608,202606081055,002361,神剑股份,33,5,3145411.0,商业航天
20260608,202606081055,600396,华电辽能,17,6,3052536.5,绿色电力
20260608,202606081055,600522,中天科技,17,7,3011244.0,商业航天
20260608,202606081055,600403,大有能源,17,8,2349560.5,煤炭概念
20260608,202606081055,600487,亨通光电,17,9,1875683.0,人形机器人
20260608,202606081055,002354,天娱数科,33,10,1871767.0,人形机器人
20260608,202606080910,002354,天娱数科,33,1,554817.0,元宇宙
20260608,202606080910,000725,京东方A,33,2,485488.0,柔性屏(折叠屏)
20260608,202606080910,300476,胜宏科技,33,3,421424.0,储能
20260608,202606080910,002421,达实智能,33,4,357278.0,华为概念
20260608,202606080910,601991,大唐发电,17,5,306766.5,储能
20260608,202606080910,600667,太极实业,17,6,236074.0,光伏建筑一体化
20260608,202606080910,002361,神剑股份,33,7,226546.5,股权转让(并购重组)
20260608,202606080910,600378,昊华科技,17,8,210931.5,钠离子电池
20260608,202606080910,600396,华电辽能,17,9,203249.5,绿色电力
20260608,202606080910,603890,春秋电子,17,10,195071.0,华为概念
20260608,202606080910,001896,豫能控股,33,11,190538.5,华为概念
20260608,202606081405,600522,中天科技,17,1,4134295.0,商业航天
20260608,202606081405,000725,京东方A,33,2,3699746.0,共封装光学(CPO)
20260608,202606081405,600487,亨通光电,17,3,3274961.0,人形机器人
20260608,202606081405,601991,大唐发电,17,4,2654467.0,绿色电力
20260608,202606081405,002361,神剑股份,33,5,2231994.0,商业航天
20260608,202606081405,600396,华电辽能,17,6,2199537.5,绿色电力
20260608,202606081405,002491,通鼎互联,33,7,2062717.5,光纤概念
20260608,202606081405,001896,豫能控股,33,8,2019106.5,数据中心(AIDC)
20260608,202606081405,002421,达实智能,33,9,1861796.5,机器人概念
20260608,202606081405,600403,大有能源,17,10,1719135.5,煤炭概念
20260608,202606080955,000725,京东方A,33,1,3656466.5,柔性屏(折叠屏)
20260608,202606080955,002354,天娱数科,33,2,3026380.5,元宇宙
20260608,202606080955,002421,达实智能,33,3,2683605.5,华为概念
20260608,202606080955,002361,神剑股份,33,4,2548481.0,股权转让(并购重组)
20260608,202606080955,601991,大唐发电,17,5,2527707.0,储能
20260608,202606080955,600396,华电辽能,17,6,2280777.5,绿色电力
20260608,202606080955,603778,国晟科技,17,7,2214147.0,储能
20260608,202606080955,300476,胜宏科技,33,8,2070905.0,储能
20260608,202606080955,001896,豫能控股,33,9,1955778.5,华为概念
20260608,202606080955,601138,工业富联,17,10,1845969.0,海峡两岸
20260608,202606080955,600487,亨通光电,17,11,1666335.5,华为概念
20260608,202606080915,002354,天娱数科,33,1,609899.0,元宇宙
20260608,202606080915,000725,京东方A,33,2,553421.5,柔性屏(折叠屏)
20260608,202606080915,300476,胜宏科技,33,3,492014.0,储能
20260608,202606080915,002421,达实智能,33,4,390975.5,华为概念
20260608,202606080915,601991,大唐发电,17,5,357303.5,储能
20260608,202606080915,600667,太极实业,17,6,260321.5,光伏建筑一体化
20260608,202606080915,002361,神剑股份,33,7,253560.5,股权转让(并购重组)
20260608,202606080915,600378,昊华科技,17,8,245840.5,钠离子电池
20260608,202606080915,600396,华电辽能,17,9,235820.0,绿色电力
20260608,202606080915,603890,春秋电子,17,10,223098.5,华为概念
20260608,202606080915,001896,豫能控股,33,11,215290.5,华为概念
20260608,202606081045,000725,京东方A,33,1,5072258.0,柔性屏(折叠屏)
20260608,202606081045,002421,达实智能,33,2,3492373.0,华为概念
20260608,202606081045,002361,神剑股份,33,3,3334383.5,股权转让(并购重组)
20260608,202606081045,001896,豫能控股,33,4,3243128.0,华为概念
20260608,202606081045,601991,大唐发电,17,5,3218758.5,储能
20260608,202606081045,600396,华电辽能,17,6,3022317.5,绿色电力
20260608,202606081045,600522,中天科技,17,7,2675989.5,华为概念
20260608,202606081045,600403,大有能源,17,8,2410507.5,煤炭概念
20260608,202606081045,002354,天娱数科,33,9,2186705.5,元宇宙
20260608,202606081045,603778,国晟科技,17,10,1867217.0,储能
20260608,202606081045,600487,亨通光电,17,11,1841288.5,华为概念
20260608,202606081320,600522,中天科技,17,1,4213486.5,商业航天
20260608,202606081320,000725,京东方A,33,2,3824386.0,共封装光学(CPO)
20260608,202606081320,600487,亨通光电,17,3,3240082.0,人形机器人
20260608,202606081320,601991,大唐发电,17,4,2751034.0,绿色电力
20260608,202606081320,600396,华电辽能,17,5,2340322.0,绿色电力
20260608,202606081320,001896,豫能控股,33,6,2118952.5,数据中心(AIDC)
20260608,202606081320,002421,达实智能,33,7,2093577.0,机器人概念
20260608,202606081320,002361,神剑股份,33,8,1982901.0,商业航天
20260608,202606081320,002491,通鼎互联,33,9,1854478.5,光纤概念
20260608,202606081320,600403,大有能源,17,10,1710737.5,煤炭概念
20260608,202606081400,600522,中天科技,17,1,4157839.0,商业航天
20260608,202606081400,000725,京东方A,33,2,3714168.5,共封装光学(CPO)
20260608,202606081400,600487,亨通光电,17,3,3290223.5,人形机器人
20260608,202606081400,601991,大唐发电,17,4,2664975.0,绿色电力
20260608,202606081400,600396,华电辽能,17,5,2215753.0,绿色电力
20260608,202606081400,002361,神剑股份,33,6,2203445.5,商业航天
20260608,202606081400,002491,通鼎互联,33,7,2050557.5,光纤概念
20260608,202606081400,001896,豫能控股,33,8,2036759.5,数据中心(AIDC)
20260608,202606081400,002421,达实智能,33,9,1890574.5,机器人概念
20260608,202606081400,600403,大有能源,17,10,1723990.5,煤炭概念
20260608,202606081125,000725,京东方A,33,1,4143648.5,柔性屏(折叠屏)
20260608,202606081125,600522,中天科技,17,2,3528783.0,华为概念
20260608,202606081125,002421,达实智能,33,3,3320323.5,华为概念
20260608,202606081125,601991,大唐发电,17,4,3313520.5,储能
20260608,202606081125,600396,华电辽能,17,5,3026508.0,绿色电力
20260608,202606081125,001896,豫能控股,33,6,2919987.0,华为概念
20260608,202606081125,002361,神剑股份,33,7,2487524.5,股权转让(并购重组)
20260608,202606081125,600487,亨通光电,17,8,2103371.0,华为概念
20260608,202606081125,600403,大有能源,17,9,2080098.0,煤炭概念
20260608,202606081125,600578,京能电力,17,10,1742689.5,储能
20260608,202606081325,600522,中天科技,17,1,4247344.0,商业航天
20260608,202606081325,000725,京东方A,33,2,3839610.5,共封装光学(CPO)
20260608,202606081325,600487,亨通光电,17,3,3286507.0,人形机器人
20260608,202606081325,601991,大唐发电,17,4,2754092.0,绿色电力
20260608,202606081325,600396,华电辽能,17,5,2339055.0,绿色电力
20260608,202606081325,001896,豫能控股,33,6,2124628.0,数据中心(AIDC)
20260608,202606081325,002421,达实智能,33,7,2080681.5,机器人概念
20260608,202606081325,002361,神剑股份,33,8,2002184.5,商业航天
20260608,202606081325,002491,通鼎互联,33,9,1892933.0,光纤概念
20260608,202606081325,600403,大有能源,17,10,1725720.0,煤炭概念
20260608,202606081005,000725,京东方A,33,1,4548900.5,机器人概念
20260608,202606081005,002354,天娱数科,33,2,3388393.0,人形机器人
20260608,202606081005,002421,达实智能,33,3,3236415.0,机器人概念
20260608,202606081005,002361,神剑股份,33,4,3171301.5,商业航天
20260608,202606081005,601991,大唐发电,17,5,3024690.0,储能
20260608,202606081005,600396,华电辽能,17,6,2753963.0,绿色电力
20260608,202606081005,603778,国晟科技,17,7,2597802.5,储能
20260608,202606081005,001896,豫能控股,33,8,2500975.0,数据中心(AIDC)
20260608,202606081005,300476,胜宏科技,33,9,2275574.5,人形机器人
20260608,202606081005,601138,工业富联,17,10,2119589.0,机器人概念
20260608,202606080950,000725,京东方A,33,1,3134101.0,机器人概念
20260608,202606080950,002354,天娱数科,33,2,2792116.5,人形机器人
20260608,202606080950,002421,达实智能,33,3,2409791.0,机器人概念
20260608,202606080950,601991,大唐发电,17,4,2272633.5,储能
20260608,202606080950,002361,神剑股份,33,5,2226222.5,商业航天
20260608,202606080950,600396,华电辽能,17,6,2024590.5,绿色电力
20260608,202606080950,603778,国晟科技,17,7,1975845.5,储能
20260608,202606080950,300476,胜宏科技,33,8,1930202.0,人形机器人
20260608,202606080950,601138,工业富联,17,9,1684629.0,机器人概念
20260608,202606080950,001896,豫能控股,33,10,1665087.5,数据中心(AIDC)
20260608,202606080950,600487,亨通光电,17,11,1507824.0,人形机器人
20260608,202606081445,600522,中天科技,17,1,3824316.5,商业航天
20260608,202606081445,000725,京东方A,33,2,3493674.5,共封装光学(CPO)
20260608,202606081445,600487,亨通光电,17,3,3053231.5,人形机器人
20260608,202606081445,601991,大唐发电,17,4,2560380.5,绿色电力
20260608,202606081445,002361,神剑股份,33,5,2358264.5,商业航天
20260608,202606081445,600396,华电辽能,17,6,2065063.0,绿色电力
20260608,202606081445,002491,通鼎互联,33,7,2020751.0,光纤概念
20260608,202606081445,001896,豫能控股,33,8,1911440.5,数据中心(AIDC)
20260608,202606081445,002463,沪电股份,33,9,1718305.5,PCB概念
20260608,202606081445,002421,达实智能,33,10,1637688.0,机器人概念
20260608,202606081040,000725,京东方A,33,1,5249295.0,柔性屏(折叠屏)
20260608,202606081040,002421,达实智能,33,2,3491049.0,华为概念
20260608,202606081040,002361,神剑股份,33,3,3437769.0,股权转让(并购重组)
20260608,202606081040,001896,豫能控股,33,4,3248555.0,华为概念
20260608,202606081040,601991,大唐发电,17,5,3222344.5,储能
20260608,202606081040,600396,华电辽能,17,6,3041082.5,绿色电力
20260608,202606081040,600522,中天科技,17,7,2531001.5,华为概念
20260608,202606081040,600403,大有能源,17,8,2447373.5,煤炭概念
20260608,202606081040,002354,天娱数科,33,9,2384016.0,元宇宙
20260608,202606081040,603778,国晟科技,17,10,2070451.0,储能
20260608,202606081040,600487,亨通光电,17,11,1884434.5,华为概念
20260608,202606081440,600522,中天科技,17,1,3812675.5,商业航天
20260608,202606081440,000725,京东方A,33,2,3481660.0,共封装光学(CPO)
20260608,202606081440,600487,亨通光电,17,3,3054061.5,人形机器人
20260608,202606081440,601991,大唐发电,17,4,2554827.0,绿色电力
20260608,202606081440,002361,神剑股份,33,5,2336717.5,商业航天
20260608,202606081440,600396,华电辽能,17,6,2064387.0,绿色电力
